KOI,P_ttv [cycles],amplitude_ttv [min],delta_BIC,P_lin [days],P_ttv [days],P_lin_archive [days],planet 01 P_pert_archive [days],planet 03 P_pert_archive [days],planet 02 P_pert_archive [days],planet 04 P_pert_archive [days],planet 05 P_pert_archive [days],planet 06 P_pert_archive [days],planet 07 P_pert_archive [days]
638.01,95.02645502645504,135.82706076901195,8745.270948037183,23.64216103886602,2246.630752688009,23.6421965,,,67.0930642,,,,
638.02,3.4593698175787737,6.568299255756511,9.9708607876126,67.09336340292161,232.1007563159113,67.0930642,23.6421965,,,,,,
639.01,4.777959035707812,6.62289714722306,6.298770922474574,17.979742413344184,85.90647272353682,17.97979816,,,,,,,
640.01,2.494780406448823,5.312110839817766,15.214226731030903,30.99664312611721,77.32981793672381,30.99664113,,,,,,,
645.01,3.0087777253421426,14.665675773309149,8.433715913843344,8.503401829192958,25.5848460133094,8.50339249,,,23.7832097,,,,
645.02,3.3015895849816586,26.355428680135525,32.00664986252747,23.783244303215223,78.52251168856975,23.7832097,8.50339249,,,,,,
647.01,2.412239937084436,9.96254386238049,28.74524160857618,5.169508753573582,12.470095470477776,5.16949729,,,8.1134681,,,,
650.01,9.19861408335881,2.521237609976448,10.838725301296734,11.95475706211355,109.96719667469092,11.95474513,,,,,,,
652.01,14.416398177980223,0.9555685350717807,15.360794465582616,16.080658039718283,231.82516926451768,16.080657264,,,,,,,
654.01,18.23267553923818,14.114293942404414,30.32020395849611,8.594778888834053,156.70581481160534,8.59481851,,,10.22215697,,,,
657.02,6.660233880759154,5.468336166001128,6.886484050956966,16.282484952697665,108.4451579449081,16.28247625,4.069425638,,,,,,
658.03,2.811881188118812,50.11634360148586,70.95339237351425,11.329626461798256,31.85756351634361,11.32977062,3.162692075,,5.370639542,,,,
660.01,6.855587647189513,8.914075524042207,13.07261144501183,6.07969358104936,41.67987221293937,6.07972016,,,,,,,
661.01,5.219917012448133,10.211783074489585,7.202139134433651,14.400924236022242,75.17162941458913,14.40090414,,,25.6613816,,,,
661.02,77.21671018276763,84.63732087209702,19.818139097256825,25.66110173222156,1981.4658554274688,25.6613816,14.40090414,,,,,,
663.02,2.550005587216449,5.139562296452727,9.970668255769285,20.306507760983266,51.7817082473615,20.30652862,2.755637216,,,,,,
664.03,29.476151980598218,72.58320045937381,25.393965795095767,23.44331027737784,691.0185766643093,23.4433748,13.13747785,,7.78199862,,,,
665.01,139.62501652783288,3.753509927516289,10.779948438330791,5.868076390258887,819.330262976483,5.868066282,,3.07155284,1.61189046,,,,
670.01,35.23538978640356,9.734775693543808,14.896858747914251,9.48965217024987,334.3715931561447,9.48965527,,,,,,,
671.01,2.667402384305981,16.03606623148695,46.41561218782857,4.228624416368249,11.279442850555156,4.22865217,,16.25951967,7.46662068,11.1317901,,,
671.02,3.27186907150054,29.185666594559063,41.87288715485204,7.4666773345510755,24.429990637791757,7.46662068,4.22865217,16.25951967,,11.1317901,,,
671.03,2.452316848519201,27.2200533364238,13.527266287051232,16.2594191157577,39.87324744470778,16.25951967,4.22865217,,7.46662068,11.1317901,,,
672.02,27.1504854368932,8.976890314011264,33.33543381927116,41.74933750743483,1133.5147799955485,41.74938613,16.08786246,,,,,,
676.01,100.93751247754042,3.253152281588553,232.10672851097303,7.972501793582361,804.724499266933,7.972510087,,,2.453236139,,,,
678.01,3.512683500635626,6.571934244078304,10.14561699209213,6.04045729033235,21.218214660044627,6.0404622,,,4.13852825,,,,
678.02,3.7904843033598072,5.683017962167159,6.393708120765467,4.138537562490114,15.687061669483736,4.13852825,6.0404622,,,,,,
679.01,8.027089189879888,12.27131508156761,17.474595885613553,31.804887515130048,255.3006687580462,31.80475991,,,16.2580276,,,,
685.01,40.56711598787226,5.669149521869128,20.62378783118345,3.173914210111658,128.75654589715563,3.173914037,,,,,,,
688.01,3.706098337113856,6.426413744684113,18.90036183679172,3.275814564565922,12.140490910431115,3.275821982,,,,,,,
689.01,2.360251284980012,8.274243381585016,8.095912844688087,15.873660944491624,37.46582864157338,15.87360981,,,,,,,
691.02,12.072957969865188,39.47760566101118,19.177578061765075,16.225170067699455,195.88579628125024,16.2254975,29.66631669,,,,,,
693.02,2.598135126872516,9.029472476364557,11.55462893961284,15.660515411221514,40.688135194823,15.66057688,28.7796446,,,,,,
694.01,2.4972905295694194,4.638429288225582,14.642278611743876,17.42119419930837,43.5057832877225,17.42115972,,,,,,,
695.01,3.9443931466092135,6.0330526069722,12.969230197107636,29.90729359945789,117.96612390733132,29.90721859,,,,,,,
697.01,32.752688962841745,4.9108463691606365,20.01132251277156,3.032149060033662,99.31103505225548,3.032147946,,,,,,,
700.01,22.5757406372275,6.779438351197284,12.628809329850183,30.86437804840378,696.7861937501016,30.86436512,,14.6672293,9.36059705,68.1609897,,,
700.02,4.549997940494007,8.549095646699337,6.906897742191603,9.360682197414274,42.59108471985386,9.36059705,30.86436512,14.6672293,,68.1609897,,,
701.01,15.86307851545172,3.152160479109808,6.195022011367087,18.1640309327112,288.13744884269147,18.16407304,,122.3858681,5.71489692,267.282521,12.4418003,,
701.02,3.656430790424869,4.197758418091848,9.95808757772835,5.71488315961264,20.89607474848822,5.71489692,18.16407304,122.3858681,,267.282521,12.4418003,,
707.01,28.176075799447297,5.86669591073637,6.63209479877878,21.775616372668928,613.5514174960053,21.77568158,,31.7848157,41.0283424,13.17555999,5.66815821,,
707.02,7.892857142857143,17.51182765980028,23.0520882363422,41.0278792058025,323.8271894457983,41.0283424,21.77568158,31.7848157,,13.17555999,5.66815821,,
707.03,9.901930738584126,16.43745879001934,10.768387284073953,31.7848398637596,314.73128286793525,31.7848157,21.77568158,,41.0283424,13.17555999,5.66815821,,
707.04,2.943443972614611,15.247441313038358,8.979431998291929,13.175547191934122,38.781484967997855,13.17555999,21.77568158,31.7848157,41.0283424,,5.66815821,,
708.02,5.585716915945545,8.585714263249958,9.569348200859936,7.693625053488704,42.974411606214304,7.69363627,17.40665216,,,,,,
709.01,50.2534504391468,16.505012658236634,94.45315775710614,21.385214912678578,1074.680837744796,21.3851584,,,,,,,
710.01,5.1650739835615855,8.620845266686638,6.789603713520933,5.3749163321332185,27.761840510921548,5.37493289,,3.88688862,8.58600968,,,,
710.02,2.804381333420785,30.41186846849124,47.99346974060381,8.585731519670668,24.07766520752689,8.58600968,5.37493289,3.88688862,,,,,
711.02,5.843707772607833,11.558825832741553,26.138487286828934,3.619313550625559,21.150210727295438,3.619309734,44.6996563,124.5245224,,,,,
717.01,4.791874813908096,10.170592495684897,16.245091877097067,14.7075260716478,70.47662375762576,14.70749512,,,0.900375925,,,,
718.01,425.7987096774193,10.753836440494965,51.77734048693236,4.585437485226003,1952.4733645157023,4.585466941,,47.903427,22.71443351,,,,
718.02,6.081198852162823,7.817178432046813,9.373553498568851,22.71440950080428,138.13084098384726,22.71443351,4.585466941,47.903427,,,,,
719.02,102.0,81.25813636583895,21.424081744330948,28.12514890545243,2868.765188356148,28.1224393,9.034190783,45.9029768,,4.159816554,,,
719.04,2.676049833686623,7.406006506081899,14.863198354058907,4.159808690518023,11.131855354428923,4.159816554,9.034190783,45.9029768,28.1224393,,,,
720.02,8.680783085356303,2.7932645522828587,7.419378708876167,10.041576350108198,87.16874613033313,10.04157214,5.69059163,18.36974658,,2.79590004,,,
720.03,98.59498207885304,9.341214683802066,45.60401949321314,18.3696685920696,1811.157145629572,18.36974658,5.69059163,,10.04157214,2.79590004,,,
720.04,3.3343096492698425,6.622864228269854,26.1665890353882,2.7958909126877662,9.322366048480683,2.79590004,5.69059163,18.36974658,10.04157214,,,,
721.01,2.4263210962164665,20.05853498401589,31.55147321329156,13.724462078636282,33.299951875618106,13.72462702,,,,,,,
723.01,2.855583945970483,2.475949949230861,7.268696031559159,3.936996961203248,11.242425317746571,3.936993144,,10.08881066,28.08185982,,,,
723.02,3.8949181739879415,5.630933162260094,13.184116430468414,28.08189899045944,109.37669873803408,28.08185982,3.936993144,10.08881066,,,,,
723.03,5.2592880762497565,2.5879011977439683,11.656680799259192,10.088789827341971,53.05985204272947,10.08881066,3.936993144,,28.08185982,,,,
730.01,88.85391672547635,67.8331834040196,199.16591893248847,14.786708999762787,1313.8570101087744,14.78767172,,19.7243672,9.84824649,7.38443269,,,
730.02,27.78783151326053,66.32553007406753,26.40085891824141,9.84852492548168,273.66915128343163,9.84824649,14.78767172,19.7243672,,7.38443269,,,
730.03,146.0,327.5033097064655,222.3283037797132,19.730624246099616,2880.671139930544,19.7243672,14.78767172,,9.84824649,7.38443269,,,
733.04,6.173862310385064,14.202941980548658,16.551004766263077,18.64370142109857,115.1036455297929,18.64349986,5.924993927,3.13295351,11.34934848,,,,
734.01,60.63322884012539,21.800576667121625,26.72822325001789,24.54316967164439,1488.131623162839,24.5434566,,,70.2780911,,,,
734.02,5.9338313767342585,27.049909456408876,12.579042044825414,70.27841745028397,417.0202785737234,70.2780911,24.5434566,,,,,,
736.01,42.28054697838553,9.212270298130612,13.117265077068224,18.79422513240618,794.6301186330535,18.79418506,,,6.73893544,,,,
738.01,276.0,155.9264290502893,470.83677984931234,10.337783046155687,2853.22812073897,10.3392408,,,13.28689997,,,,
738.02,216.0,234.1922228767529,876.178814954518,13.289777780846093,2870.592000662756,13.28689997,10.3392408,,,,,,
739.01,20.38251817447169,5.302634937695457,27.45119801651788,1.2870764375113346,26.233858879509057,1.287076693,,,,,,,
746.01,186.69393026259144,13.609132667467318,107.77565041391732,9.273553148409247,1731.316084775552,9.27358173,,,,,,,
749.01,3.550604657591044,6.438117752127687,14.658043520510034,5.349560937113975,18.994175979383996,5.349553819,,8.10904807,3.94105221,,,,
750.01,7.69250729808628,10.946663057823876,19.168602924064672,21.676828183907634,166.74915900407186,21.67699193,,14.516741,5.04413987,,,,
751.01,3.17982073678041,14.343879252373572,35.48060902070233,4.99679566803794,15.888914482681564,4.99677968,,,,,,,
752.01,3.044410135319226,14.55602471813632,22.23342628146389,9.48806368660984,28.8855572520693,9.48803557,,,54.4183827,,,,
753.01,19.77916992952232,1.3949903472637109,24.857389567023237,19.89914130947954,393.58849741177306,19.89913995,,,,,,,
755.01,10.863395288833676,7.886491916567264,24.76384874875652,2.525598251106649,27.43657214255854,2.525591777,,,,,,,
756.01,3.250703229702067,6.542551928469552,7.416698432854133,11.094309585969723,36.06430800242639,11.09432054,,2.56658897,4.13443512,,,,
756.02,2.232541657773182,12.420100660947446,13.562524170399826,4.134429545348007,9.230286191117662,4.13443512,11.09432054,2.56658897,,,,,
757.02,66.0,82.9562412087119,236.70860917852295,41.19525389731273,2718.8867572226404,41.19725502,16.06864674,6.252962249,,,,,
757.03,4.251356388798757,11.694255386495202,50.46138162076619,6.25299009459376,26.583689387746524,6.252962249,16.06864674,,41.19725502,,,,
759.01,37.123139377537214,57.1321601722206,1823.3017925495085,32.62862599500345,1211.277030510047,32.62876672,,,91.7732862,,,,
759.02,28.0,174.35135589278525,11.213368131139893,91.79448146807486,2570.245481106096,91.7732862,32.62876672,,,,,,
760.01,211.5052447552448,1.060560593843407,120.95791063968016,4.959319952662287,1048.922180407406,4.959319244,,,,,,,
762.01,64.4789164324048,21.647040509277325,33.35991796257349,4.49882117791727,290.07911477526056,4.49876511,,,,,,,
765.01,6.93500856653341,5.488288485936133,7.186223017547178,8.353887994152206,57.93428480330616,8.35389523,,,,,,,
766.01,3.1373334002088336,2.8640759402972424,8.899751899970852,4.125544201602291,12.943207617724752,4.125543472,,,,,,,
767.01,2.1090125819388605,0.1784835417170979,6.360638863885924,2.81650483105014,5.94004412577633,2.816504904,,,,,,,
769.01,2.485358643800026,5.865448446248408,12.12148199548244,4.280959215704202,10.639718990505818,4.280963604,,,,,,,
773.01,3.490462812361377,10.31713883869306,7.829033307172324,38.37728698836187,133.95449307219724,38.3775486,,,,,,,
775.01,12.941355043466263,12.92004307263271,28.24370170840966,16.38484230452491,212.04206159406283,16.38489988,,36.4454001,7.8774163,,,,
775.02,25.998298596341986,16.231261161942754,176.34813527633352,7.877426268557333,204.7996803006216,7.8774163,16.38489988,36.4454001,,,,,
775.03,19.564074479737133,10.294759057683669,6.334033045919032,36.44528665244909,713.0183025038835,36.4454001,16.38489988,,7.8774163,,,,
776.01,10.01056131721644,0.8225339630725508,7.6973250955823005,3.728731765239584,37.32669797138355,3.728732147,,,,,,,
777.01,4.209001551991723,4.175157253188222,21.543580189661498,40.41959301661033,170.1261297377867,40.4195037,,,,,,,
780.01,6.495805972965355,3.82819489487502,17.109726850473635,2.33743981034503,15.183555481486254,2.337437946,,,7.2406612,,,,
782.01,4.75764826050994,1.902207209345604,6.991471685342731,6.575317763427903,31.283049119472874,6.575315881,,,,,,,
784.01,26.56775850995504,19.367906748645733,100.93522280457368,19.27162948727788,512.0039983113272,19.27153892,,,10.06524317,,,,
785.01,2.4503851978665967,16.582718433266894,34.37008173904911,12.39357146039936,30.36902405526449,12.3935651,,,,,,,
787.01,2.2702450650225376,5.018641592119659,11.754239357973688,4.431235314105544,10.059990103801706,4.431238488,,0.589376952,11.37936986,,,,
787.02,2.2437464013818693,8.831451108593399,25.3582435705608,11.379375434308852,25.53243268070373,11.37936986,4.431238488,0.589376952,,,,,
790.01,2.491985203452528,5.500458369980149,7.1009881410561775,8.472382659618384,21.11305222575679,8.47237911,,,60.4189369,,,,
790.02,3.857062464828362,17.54933055094646,8.079339156549555,60.41887962826729,233.03939278117275,60.4189369,8.47237911,,,,,,
791.01,4.010899788677566,1.6295823962220433,8.166035786621734,12.61190990118392,50.58510675747909,12.611904345,,,,,,,
795.01,3.1378528477102567,4.990545976355335,6.258675555597591,6.770302698999219,21.24421360391514,6.770300385,,,,,,,
800.01,6.727487365570973,6.879615319293308,16.363960658327073,2.711503355132929,18.24160456336008,2.711504086,,,7.21203748,,,,
800.02,2.490642160708282,8.318778154013163,6.440856341940162,7.212026970807504,17.962578437658408,7.21203748,2.711504086,,,,,,
801.01,2.9153912881273243,0.3568958073490081,18.41676056095082,1.625522243221141,4.7390333865441,1.625522174,,,,,,,
804.01,7.016205910390848,6.941824549018406,14.036440194040352,9.029305820793404,63.35146886657717,9.02930689,,,,,,,
806.01,2.59643435980551,74.49448916912957,5475.312849588608,143.21092685632215,371.8377711893485,143.2063047,,29.1598615,60.32494216,,,,
806.02,16.247349823321553,32.70876447222974,13410.400885678244,60.325105042753925,980.1230847582422,60.32494216,143.2063047,29.1598615,,,,,
806.03,34.04200323101777,1461.343938120746,430388.7678566638,29.32281925309786,998.2075077565077,29.1598615,143.2063047,,60.32494216,,,,
809.01,3.910766962100181,0.233190173275144,8.193618031182837,1.5947454354647106,6.236677761975456,1.594745374,,,,,,,
812.03,3.3785035339995124,18.51576013353108,9.238225196700531,46.18422692574124,156.03357388365222,46.1842039,3.340218842,,20.06036336,7.82502168,,,
815.01,6.151156232374507,3.2501801143530007,6.486383477479407,34.843981243728244,214.3307723880994,34.84398644,,,,,,,
817.01,3.902662005915568,12.503195135689197,9.308946264751944,23.968041215166878,93.53916380665017,23.96793669,,,8.29561738,,,,
824.01,64.66522678185744,7.096467805093135,213.3993357068665,15.375687064160577,994.2722909308156,15.37562369,,,,,,,
825.01,7.139184311606092,10.53159096553451,17.79924558154505,8.103602534393545,57.85311208103376,8.10363271,,,4.71510843,,,,
826.01,6.722613073122301,4.509703147651494,11.066735856441085,6.365833133136653,42.795033042139565,6.365839713,,,,,,,
829.01,2.1918250017527865,12.416066249748752,15.926948003193786,18.64926048308396,40.87591539102367,18.64932728,,38.5576546,9.75192101,,,,
829.02,4.26974239296293,23.426304644809417,25.996478109954325,9.75185444013061,41.63790631302945,9.75192101,18.64932728,38.5576546,,,,,
829.03,13.930781331934975,22.55283573724949,70.74944314070514,38.5574866211851,537.1359148287379,38.5576546,18.64932728,,9.75192101,,,,
834.01,16.164493955913724,4.765650709869741,41.36872755247472,23.653666913352023,382.3495558560752,23.65369415,,6.15560285,13.23352214,2.090811305,50.4467417,,
834.02,14.164340843533171,21.83861405113649,12.419392540006626,13.233389064306133,187.4422332219166,13.23352214,23.65369415,6.15560285,,2.090811305,50.4467417,,
834.03,2.0267074697454444,19.753313309148407,8.938769187454568,6.155590121159277,12.475580479244773,6.15560285,23.65369415,,13.23352214,2.090811305,50.4467417,,
835.01,16.84112798264642,5.681807581100768,7.881085417489587,11.763053616436263,198.10309142113493,11.76307164,,,56.2279271,,,,
841.01,46.96178152272042,15.588741705231602,272.9403276225905,15.335370853969328,720.176335614002,15.33528675,,6.54626149,31.33046135,269.306232,499.47338,,
841.02,23.037900874635564,17.862349696241473,491.41510915183295,31.33023525036023,721.7828540768119,31.33046135,15.33528675,6.54626149,,269.306232,499.47338,,
841.03,2.7036525584993045,15.829040254556343,57.1176376801763,6.546306787095364,17.698939093651745,6.54626149,15.33528675,,31.33046135,269.306232,499.47338,,
842.02,6.611166500498503,8.169142355902055,9.611061745865555,36.065924228093856,238.43783006629144,36.06588163,12.71809866,,,,,,
844.01,4.669290830174692,2.928776453405777,6.285565737979198,3.7098693899556334,17.322459123665617,3.709870784,,,,,,,
849.01,11.516522642139227,8.482480668184076,16.49714256600538,10.35529948889273,119.25704102996588,10.35533116,,,,,,,
850.01,4.297566043336302,0.5176585564607553,9.044717090123584,10.526293550289918,45.23744172391588,10.526294577,,,,,,,
852.01,2.105765184457848,12.291879745078258,10.936020361447731,3.7618422209671047,7.921556378336116,3.76181843,,,,,,,
853.02,3.0551987250688173,15.022662555644615,11.126286920257655,14.496566671377751,44.28989201226842,14.49645186,8.20396958,,,,,,
857.01,5.197679655309167,4.45637383807157,7.1861206893860015,5.715428442304398,29.70696613594093,5.715425977,,,20.0261412,,,,
864.01,41.5151894468249,3.807582830378915,7.90940639289721,4.311777622215868,179.00426483887193,4.311780262,,9.76734503,20.0504494,,,,
864.02,2.8262993513253787,13.46011189775089,8.725307157099621,20.050293958450805,56.66813280865267,20.0504494,4.311780262,9.76734503,,,,,
868.01,4.244604316546762,36.08834241979613,4541.416008927255,235.99691948927307,1001.7135431559072,235.9986399,,,,,,,
869.02,16.1338199513382,67.7456214549538,549.1816235698686,36.27550502217668,585.2624666716632,36.2761238,7.49018305,17.46087931,,3.219814777,,,
869.03,43.52361604875572,14.536978903840184,13.916350965465227,17.460836737890666,759.9587540699616,17.46087931,7.49018305,,36.2761238,3.219814777,,,
870.01,39.22545038829976,7.326495411044952,65.290988943586,5.912277203733961,231.91173613694207,5.912273234,,,8.98581901,,,,
870.02,25.615462868769068,11.0611732722698,61.41165976299976,8.985834319339354,230.176305351948,8.98581901,5.912273234,,,,,,
871.01,8.143756160436729,0.2086659811334589,15.571519136656462,12.94066998916382,105.38566094443156,12.940668656,,,,,,,
872.01,5.657721698951485,52.5047805159112,13049.06000977552,33.60129873965554,190.10679699230036,33.60123371,,,6.76652928,,,,
873.01,9.796983311938382,9.344321311410894,14.84433322173814,4.347271074273317,42.59014216712813,4.347288783,,,,,,,
874.01,2.52846796155687,3.888489253925568,9.949237543035167,4.6018119857926845,11.6355341711852,4.601811819,,,11.18719905,,,,
874.02,11.335349055969898,30.080707970383187,28.71917696488512,11.187062566842185,126.80925910613072,11.18719905,4.601811819,,,,,,
875.01,2.4554224641968903,2.1203453150465825,6.331758541687918,4.220969565342402,10.36426349143312,4.220965778,,,,,,,
877.01,96.97526913005528,3.391601715303313,15.970572576281768,5.954896431740703,577.4776841096605,5.95489993,,20.83762895,12.03987488,,,,
877.02,44.201111310270655,8.161725238942795,39.39424277263498,12.039902107336804,532.1770532111562,12.03987488,5.95489993,20.83762895,,,,,
877.03,16.20344413295955,26.473324598345062,15.29893486176352,20.837419436018727,337.63796170657497,20.83762895,5.95489993,,12.03987488,,,,
880.01,36.73132372214941,21.98560721927493,270.96462835560345,26.44446525345523,971.340213883796,26.44439337,,5.902245782,51.53997972,2.382951591,,,
880.02,24.41815235008104,63.28787068075718,6255.551919485394,51.5380262874014,1258.4633777082488,51.53997972,26.44439337,5.902245782,,2.382951591,,,
880.03,6.551654572280269,6.731065968030542,16.667282741304064,5.902255011056159,38.66953602995021,5.902245782,26.44439337,,51.53997972,2.382951591,,,
883.01,3.372835302801588,0.3614632205254202,182.8170488787855,2.6888992649772727,9.069214366592586,2.688899233,,,,,,,
884.01,4.602462121212121,1.7005696917821629,7.008471063074126,9.439464569478195,43.44477812554729,9.439459486,,3.336123113,20.47748843,,,,
884.02,38.6552217453505,191.10550347567565,69007.07376500315,20.48574890470112,791.8811665307929,20.47748843,9.439459486,3.336123113,,,,,
884.03,3.0334903268824145,17.086462251452126,82.61361770700739,3.3360996017912354,10.120025871549988,3.336123113,9.439459486,,20.47748843,,,,
886.01,104.57387154503876,67.59822202331593,2592.188204552099,8.010764680546126,837.7166766809642,8.01078456,,20.99587872,12.07134205,,,,
886.02,70.18699472759226,126.60315790863076,1523.6631388818023,12.07149730445692,847.2621176620621,12.07134205,8.01078456,20.99587872,,,,,
887.01,3.3233439863083074,6.0666326395200425,7.427840644400021,7.411141376226186,24.629772124361967,7.41113177,,,,,,,
889.01,18.23446479196997,0.5878533284836075,17.297885203548503,8.884924557629931,162.0118440254123,8.884922995,,,,,,,
891.01,2.8397680118420734,8.87675049197178,20.99375853993908,10.006524535537292,28.41620828573166,10.00653012,,,,,,,
893.01,2.2109864572933766,16.689972825387414,48.217058130929104,4.408451119224089,9.747025722244288,4.40841331,,,,,,,
897.01,3.351240718737044,0.2215113744073719,6.701423832239811,2.052349938150704,6.877918681828094,2.052349884,,,,,,,
898.01,34.640483383685805,5.167277711695643,10.491473948724234,9.77043838406778,338.45270849462594,9.7704486,,20.09017037,5.169804269,,,,
898.02,10.758779119156726,7.347182483784613,14.016069772211068,5.16982294541746,55.62098315489469,5.169804269,9.7704486,20.09017037,,,,,
898.03,18.662446188908586,18.75313997168134,53.69819712562027,20.090244610288902,374.93310896152735,20.09017037,9.7704486,,5.169804269,,,,
899.01,4.841145855371726,6.658633191871735,13.402669677824008,7.113736975732918,34.43863827627401,7.11373257,,15.36845737,3.306551643,,,,
899.02,5.891299276883601,8.85015542762864,17.413298465829826,3.3065482614970243,19.479865381938147,3.306551643,7.11373257,15.36845737,,,,,
899.03,5.490944776518869,9.007369133519148,10.34634541682135,15.36842280041982,84.38716089929869,15.36845737,7.11373257,,3.306551643,,,,
902.01,34.0,170.20255125120343,14355.816917348517,83.92594424091742,2853.4821041911923,83.92494032,,,,,,,
904.02,92.35916824196596,498.2616309797098,8821.729495852236,27.95389058594312,2581.798083644629,27.9541337,2.211116989,42.1406089,,4.617490562,10.19849255,,
904.03,50.64948453608248,349.63748496006616,2045.1321343654265,42.13501321351112,2134.1167001853623,42.1406089,2.211116989,,27.9541337,4.617490562,10.19849255,,
906.02,2.4880023752328,13.417220522670071,9.605234803735172,17.648125010959983,43.90857694567382,17.64830851,7.15681552,4.14810719,,,,,
907.01,3.4268062766482004,6.957309804209053,8.804911485640872,16.51414604391498,56.5907793167729,16.51410989,,4.79090809,30.1329298,99.6415962,,,
908.01,6.655350088969766,0.5586338630482417,12.549947066173845,4.7083257166669945,31.33555597731832,4.708326451,,,,,,,
910.01,2.159681120452827,4.715352438633555,14.871622521190034,5.392021321996824,11.645046650195631,5.392026903,,,,,,,
911.01,5.644078151690086,10.760955648059664,26.978051283633533,4.093565318354101,23.10440257583865,4.093578461,,,105.145959,,,,
912.01,3.230518546918432,2.8950997974312056,6.031093666240309,10.848443993073772,35.04609952483067,10.8484518,,,6.66833241,,,,
912.02,45.19535588086825,17.28448091280295,12.94574782653612,6.668397738707712,301.3806089560721,6.66833241,10.8484518,,,,,,
914.01,2.110336213177891,12.307685484689957,44.6154643405099,3.886646430256844,8.202130709589596,3.886655224,,,,,,,
918.01,21.68421052631579,6.316383229592717,1019.7678681607216,39.64312410405751,859.6298489932472,39.6431552,,,,,,,
921.02,39.142278070531006,7.408253999609875,21.204838580743484,18.11990818013548,709.2544845993525,18.11993039,10.28194593,3.78402867,,,,,
922.01,4.044008760037543,7.05981982401378,16.9478064922327,5.154482430859334,20.844772103854755,5.15448142,,,,,,,
928.01,46.90458338372233,32.77562864768608,1471.8945152353058,2.4941751708895112,116.98824727659698,2.494170338,,,,,,,
934.02,2.1322845906328207,29.44472611042118,28.421120806009824,12.41197515395866,26.465863360103484,12.41216347,5.826657508,18.74649011,,,,,
934.03,2.8598116929031296,26.51443672000573,46.80986893112879,18.74625738782999,53.61076607588788,18.74649011,5.826657508,,12.41216347,,,,
935.01,45.185840707964594,22.9160829921692,516.2981958805162,20.8601899057197,942.5852182177414,20.86021229,,87.6476068,42.63427848,9.61731426,,,
935.02,27.506766917293238,21.719154130265785,148.72397188317248,42.63409384212174,1172.7260820452495,42.63427848,20.86021229,87.6476068,,9.61731426,,,
936.02,3.931880431713564,2.2516994974888243,7.949744358016005,0.8930413610639714,3.5113318522782766,0.893040969,9.467821474,,,,,,
937.01,51.625246548323474,16.85407904869519,55.68383131774894,20.83436004436612,1075.5789739669406,20.83426731,,,,,,,
938.01,2.1841494194851085,7.414471219528954,13.620366073694044,9.946051345324753,21.723662272060142,9.94602357,,5.71462396,1.04562195,,,,
939.04,3.635833203672009,27.67607456279349,39.61053296159159,10.681613153717498,38.83656377306576,10.6816951,3.388012244,1.620467654,5.83909761,,,,
941.01,7.2489506517005236,2.746383274597508,8.383115104655616,6.58147586190649,47.70879373831832,6.581477136,,24.66461416,2.382652873,,,,
941.02,6.9395243408663925,6.746937640508016,18.431088927614724,2.382652339627905,16.534473906670105,2.382652873,6.581477136,24.66461416,,,,,
943.01,2.555553356476442,6.833588148337386,16.167855976532053,3.601479792703148,9.20377377252461,3.601465336,,,,,,,
945.01,8.744489795918366,26.19751383605641,14.23595324978561,25.847799517435927,226.02581912716207,25.8474958,,66.789347,40.715561,,,,
948.01,2.4543758480325644,12.01998716870149,7.98650763026712,24.587187019054728,60.34619799062771,24.58716355,,,,,,,
951.01,2.5829571447589768,2.609024578792475,9.68093517543673,13.197213607712952,34.08783717895256,13.19720694,,,33.6528474,,,,
952.01,45.2194909452984,7.592818994652564,36.17936629084724,5.901286986981115,266.85319347339987,5.90127815,,22.78078241,8.75209691,2.896005211,0.742957911,,
952.02,30.22347435774997,14.51511342716623,54.47745844479866,8.752093364919261,264.518669391271,8.75209691,5.90127815,22.78078241,,2.896005211,0.742957911,,
954.01,2.668574803023935,6.134240940547958,12.53278586618569,8.11526786885025,21.656199354603523,8.11528727,,,36.9250409,,,,
954.02,13.822001105583194,13.779018358303029,13.493211497878145,36.924992854032695,510.3772920520914,36.9250409,8.11528727,,,,,,
956.01,5.309297529016865,3.060989080615105,17.4115007057419,8.36086493794166,44.3903195554574,8.360870704,,,,,,,
972.01,2.811087787006011,18.407606168585108,50.12477850334173,13.11893982107008,36.87849150947693,13.118962443,,,7.82187328,,,,
975.01,2.406490657794233,5.976665910633438,14.347145059410082,2.7858159860345117,6.704040144725883,2.785821236,,,,,,,
984.01,682.0,756.4393310159963,676971.554457833,4.291740831352071,2926.967246982112,4.28746668,,,,,,,
986.02,7.326500732064422,73.45073195881785,16.870070208545144,76.05331848875676,557.204693583805,76.0498163,8.18739443,,,,,,
991.01,58.51505016722409,6.964790329900301,6.775038210232808,12.06223912213175,705.8225273605924,12.06222962,,,,,,,
992.01,6.040230326295586,46.1429340308453,88.9582165384902,9.931736128371169,59.98997375535304,9.93146307,,,4.57834367,,,,
993.01,18.5977264393106,17.74202304832109,7.921421162969395,21.85382154021023,406.43139465834327,21.85362905,,86.723653,13.0607936,,,,
1015.01,55.13038763892654,8.351704972952342,9.546731217155028,9.42890477809462,519.819175426883,9.42889884,,16.9972894,4.08897299,,,,
1022.01,4.506114769520226,24.345449033470256,33.982702325520066,18.827573187691343,84.83920561527898,18.82744023,,,,,,,
